1.534204993	10.01821638	4.195868659
1.44067378	10.01475625	4.37653172
1.948070475	10.04372835	4.531493588
2.221674915	10.0636562	4.283502275
2.450785681	10.08639253	4.116373883
2.605544574	10.09221848	4.044888288
2.76060274	10.06709036	4.083170701
2.927769096	10.032243	4.39394924
2.946517166	9.995483797	4.315039232
2.351122794	10.01268753	4.447013375
1.699470556	9.995507212	4.605170186
0.652371004	9.958874057	6.603187365
-0.571844138	9.952877275	6.821271963
-0.392234384	9.908926082	6.667105755
-0.946372185	9.878756338	7.254460706
-1.827209394	9.896784547	7.32275902
-2.302026314	9.919619752	7.202858532
-2.391068377	9.914835536	7.425863589
-1.850632775	9.949942773	7.42894711
-1.854307093	9.967200505	7.245924134
-2.363994691	9.974618034	7.354213767
-1.598979208	9.985699124	7.200520113
-1.141837318	10.01688272	7.685359063
-1.270397856	10.06871408	8.13330356
-1.281380591	10.10444417	8.387472363
-2.161622021	10.14111015	8.211768776
-1.988248584	10.14590047	7.941654147
-1.596652844	10.17579566	8.15448629
-4.807447972	7.081314105	3.609983399
-3.028211251	7.150616529	3.372768625
-2.811718663	7.270368971	3.458930465
-2.370927932	7.34119005	3.840043252
-2.203084151	7.379770577	3.891156251
-2.096775251	7.372443589	3.653966238
-1.663668212	7.420704598	3.37849609
-1.4007411	7.446266201	3.714340026
-1.123383727	7.475781372	3.73216213
-0.745587112	7.506577045	3.784977322
-0.400009768	7.534616375	4.605170186
-0.119962518	7.556318643	5.233301651
0.290003684	7.585326504	5.678890104
0.553436641	7.604613024	5.593862287
0.849660276	7.630248628	5.151217082
0.871738292	7.66128565	5.004938394
0.975048465	7.695860248	4.948245597
0.89396393	7.716479996	5.102471009
0.691674296	7.756955034	4.990810546
0.901606785	7.790530103	4.933298109
1.094033551	7.806261667	4.810662197
1.5083712	7.818640868	4.947072998
1.714961511	7.840061082	5.046196793
2.114563406	7.861387873	5.312894509
2.699580887	7.886666596	5.471974043
2.573994628	7.934076664	5.79015645
2.574117184	7.983966344	5.823998694
2.46476292	8.0330721	6.15067765
-4.519470818	9.933926294	-1.842843396
-2.143409658	9.964017189	-0.826823129
-1.942575973	9.962743191	-0.7331856
-1.618846111	9.979177876	-0.055766141
-0.99879582	9.977822349	1.62485379
-1.824023582	9.995415095	2.809480461
-1.606067087	10.02333343	3.788904902
-1.071207158	10.07765063	4.155064453
-1.142686998	10.0863119	4.017104318
-0.730767492	10.07508355	4.550020301
-0.628714403	10.11163932	4.605170186
-0.893922041	10.12207331	4.744483967
-0.380870677	10.15945756	5.066002432
0.194326004	10.16974559	5.265073961
0.216488182	10.21432922	5.538878512
0.062976207	10.2542089	4.685871946
0.343485819	10.285213	4.625300041
0.558292935	10.28794927	4.717232723
0.841488992	10.30634699	4.391134377
1.126743687	10.30990179	4.538474955
1.048586611	10.36902726	4.302461673
1.622897998	10.3411909	4.529666626
1.764273973	10.31461274	4.431363313
1.873860637	10.31882458	4.407153665
2.183106779	10.35179611	4.896729735
2.542645716	10.38575557	5.05430873
2.478099445	10.41887026	5.134812294
2.644084833	10.45296689	5.133666736
-4.170962811	6.916040405	4.641878394
-4.232976454	7.03578385	4.969916951
-3.423945129	7.063690073	5.041211652
-2.581042381	7.001323308	5.055802243
-1.817295446	7.005229732	5.183346982
-1.092847424	6.94208646	4.983245702
-1.452779232	6.958541958	4.972832485
-0.28862799	6.945024472	4.670099338
0.575529221	6.924314697	4.688625154
0.747633292	6.774835302	4.725497561
-0.046587761	6.735465257	4.605170186
0.710662552	6.639615853	4.410323457
0.050321861	6.72207027	4.990275234
0.006173963	6.720614185	5.173351597
0.10132445	6.730384439	5.193343555
0.118346188	6.757906028	5.438882043
0.044228416	6.747994346	5.586807486
0.054847428	6.750063808	5.622803711
0.027194289	6.749200989	5.478823863
0.669422109	6.76462078	5.536660812
0.867416652	6.781511897	5.563980493
1.338326125	6.808163587	5.625497718
1.330838362	6.840180887	5.664729708
1.357696542	6.856428842	5.666782021
1.62298021	6.914448755	5.699712606
2.738865769	6.960185823	5.747175145
3.23630554	6.998219403	5.866917585
3.508951658	7.022392312	6.009519374
2.833934261	10.211132	4.601288065
3.009692639	10.26452546	3.990572787
2.63924551	10.24745463	3.892723702
2.287636355	10.22358149	3.793928826
1.988680377	10.14470781	3.572179643
2.160765358	10.16800552	3.620226514
2.18370355	10.0825623	3.506367116
2.157732377	10.06793759	3.506335773
1.834476413	10.16014067	4.599707756
1.247330814	9.9422236	4.746068788
0.978252436	9.956717509	4.605170186
0.512397757	10.00322613	4.480322162
0.09151057	10.10085023	5.490273892
0.093049837	10.12351656	5.292213802
-0.50419367	10.16642746	5.684112785
-0.898791478	10.2086996	5.202212579
-0.921761233	10.27788295	5.097874621
-1.343574412	10.30311582	5.271491236
-1.365001894	10.34505164	5.229091193
-1.509686774	10.28439763	5.115698759
-1.744499676	10.26460302	4.994611141
-2.000039909	10.28767537	4.910572644
-1.839439424	10.31735316	4.672368681
-1.590909072	10.29938097	6.621015443
-2.573351749	10.33370078	6.553510436
-2.206712199	10.34530852	6.510395707
-2.847081547	10.37052771	6.434034983
-2.673365217	10.38411681	6.741690867
-3.363786614	9.028166743	3.459752899
-2.659071022	8.973779609	3.667641843
-3.020561686	9.038820369	3.616319916
-2.189027024	9.006492974	3.832039349
-2.436350153	9.02287072	3.971965411
-2.357271837	9.059353989	4.1871344
-2.564930634	9.113738433	4.42761782
-2.157818295	9.066198259	4.446668087
-2.280802376	9.145170812	4.210190864
-1.829014322	9.149488836	4.247585893
-1.510154711	9.168349901	4.605170186
-1.072543071	9.217264858	4.633682833
-0.193413999	9.158804893	4.683439805
0.317829141	9.132178146	4.64990032
0.426214029	9.215013568	4.554211386
0.853481742	9.131854009	4.539288954
0.475042483	9.232560452	4.639945544
2.104740272	9.195987677	4.580598336
1.240422903	9.256435178	4.635345906
1.694998828	9.242730454	4.606364523
2.174235182	9.239943883	4.783258886
2.080794647	9.289310061	5.24478164
1.966069347	9.309495777	5.083058293
2.151889875	9.352274233	5.159403856
2.110593143	9.382800187	5.226965992
2.730127044	9.388497784	5.299055542
3.32437866	9.453788215	5.451609654
3.983928448	9.463591372	5.579378662
1.135257038	1.957173093	4.12988116
1.442012735	1.995644793	4.589414139
2.545693911	2.019962134	4.029401558
2.307091465	1.803840249	5.031383077
2.19538932	1.721402011	5.037199883
3.055484374	1.627951132	5.493019001
2.543933295	1.654768474	4.715175648
1.563132464	1.763963209	5.069444849
1.463769075	1.738002057	5.907867004
0.4411042	1.800725037	6.535954082
0.885786384	1.720613931	4.605170186
0.873058583	1.768010956	4.705612616
1.145721095	1.805889006	8.32173048
0.981877192	1.824240319	8.289424571
0.055255648	1.807879606	9.215251754
-1.880270989	1.840031867	11.05748485
-2.598311784	2.005271314	11.35211374
-3.168143526	2.038410282	12.19618445
-3.494258717	2.092461058	12.90594216
-3.618595501	2.10979723	13.07927487
-3.001930549	2.167363374	13.03704278
-2.360832492	2.207838377	13.16493145
-1.704175812	2.251984458	13.44112504
-1.171565182	2.291263467	13.63663027
-0.813703115	2.435156376	13.74135214
0.029938771	2.497479155	13.34080254
0.560005498	2.565758563	13.35306829
0.587276615	2.643585679	13.66233804
-4.162955752	7.083339745	3.527660656
-3.314641349	7.110625896	3.82317034
-2.869048078	7.079599488	4.008817623
-2.838494422	7.099524328	4.086545706
-2.586383603	7.135535138	4.075004078
-1.895277418	7.160153066	3.959748457
-1.348982093	7.108448335	4.128123712
-0.909392665	7.13103737	4.422576276
-0.744728028	7.124878673	4.516943371
0.859454127	7.146132038	4.504162178
0.36726435	7.190203698	4.605170186
0.632165965	7.208608684	4.587345949
0.37953825	7.263337962	4.535498469
0.232014548	7.26543865	4.468021843
0.231840986	7.278682492	4.800341411
0.054558544	7.285905184	4.795296585
-0.763678986	7.340372912	4.888225341
-0.290431434	7.379604037	4.930173685
-0.370453093	7.41353723	4.994916739
0.119854885	7.459327495	5.080726708
1.82375038	7.493853971	5.258539288
1.998015456	7.530473894	5.448104747
2.438458156	7.537226273	5.56869247
2.307821075	7.585355147	5.619756054
2.536692668	7.634654432	5.711725201
2.757603336	7.66388017	5.715530275
2.606514536	7.707784091	5.812169357
2.74891966	7.75962396	5.89229857
-4.594775628	1.63398011	0.815175056
-2.799051921	1.659489511	1.357788971
-2.094150055	1.672776824	1.564100306
-2.186230033	1.699953169	1.523192981
-1.723294423	1.744288615	2.166494398
-1.600651491	1.766065375	2.447043597
-1.1644324	1.815010612	2.636742408
-1.071131878	1.887527523	3.070908681
-1.228175823	1.890922422	3.430467924
-1.404839551	1.876022198	4.357985964
-1.833258964	1.947073192	4.605170186
-0.974634279	1.938744655	4.91609963
-0.708778645	1.979308057	5.462600998
-0.813676575	2.039128775	5.884017446
0.152105057	1.965590219	6.752752144
0.702075325	2.017751881	7.408898197
1.417336077	2.068309124	8.028535517
1.831429158	2.123907532	8.804780432
0.866634147	2.137700057	9.572441485
1.928417078	2.073352507	9.863384082
1.650010668	2.128932673	10.25463647
2.922845093	2.036314866	10.42029015
2.423677892	2.098690784	10.24911143
1.75701091	2.141494048	9.254665512
1.79578348	2.213848493	9.287891831
1.897717719	2.272058758	9.272500858
2.298965172	2.318429946	9.587528096
2.553073889	2.355241029	9.567461075
